website,source_type,content_summary,screenshot_path,project_name,categories,year_founded,project_location,funding_source,problem_scope,problem_urgency,problem_complexity,problem_statement,target_population,problem_type,policy_area,primary_mechanism,timeframe,impact_potential,activities,outputs,outcomes,impact,stars,forks,last_update,created_at,open_issues,language
https://securedrop.org,website,"SecureDrop is an open-source whistleblower submission system enabling media organizations and NGOs to securely accept documents from anonymous sources. Available in 22 languages, it minimizes metadata, encrypts data in transit and at rest, and ensures server ownership by the organization. Users must download Tor Browser from https://www.torproject.org/ for anonymity. SecureDrop is used by prominent outlets like The Washington Post, The Guardian, and Disclose. It enforces security best practices, protects against hackers, and is free and open-source. Developed by the Freedom of the Press Foundation, SecureDrop is ideal for high-risk environments, ensuring secure and anonymous document sharing.",screenshots/securedroporg_881f725c.png,SecureDrop,"Civic Tech,Digital Rights,Media & Comms,Open Systems",2013,Global,Freedom of the Press Foundation,global,high,complex,"The lack of secure and anonymous communication channels between whistleblowers and media/NGOs hinders the exposure of corruption, human rights abuses, and other wrongdoing. Traditional communication methods are vulnerable to surveillance and interception, placing sources at significant risk.","Whistleblowers, journalists, media organizations, NGOs, and the public relying on investigative journalism.",Information security and freedom of the press.,"Freedom of Information, Whistleblower Protection, Digital Security.",direct service,long-term,transformative,Developing and maintaining the SecureDrop platform.;Providing technical support and training to media organizations and NGOs.;Promoting the adoption of SecureDrop.;Continuous security monitoring and improving code base.;Translating SecureDrop into multiple languages to expand accessibility,SecureDrop software releases.;Documentation and training materials.;Instances of SecureDrop deployed at media organizations and NGOs.;Number of SecureDrop installations and active users;Number of successful secure submissions,"Increased secure and anonymous communication between whistleblowers and media/NGOs.;Greater exposure of corruption, human rights abuses, and other wrongdoing.;Improved protection for whistleblowers.;Enhanced journalistic investigations.;Strengthened democratic accountability.","A world where whistleblowers can safely and securely disclose information of public interest, leading to greater transparency, accountability, and justice.",N/A,N/A,N/A,N/A,N/A,N/A
https://see3.xyz,website,"See3 is a software toolkit designed to combat deepfake disinformation by enabling developers to capture and verify the authenticity of media. Using device-bound cryptographic secrets, it marks images, videos, and audio as authentic at the moment of capture, ensuring they are untampered and taken with legitimate camera sensors. The software is easy to integrate, supports Android and iOS devices, and maintains privacy through zero-knowledge cryptography. It also allows for minor edits without invalidating the proof, ensuring transparency. See3 is regulatory-compliant, moderation-friendly, and offers open-source SDKs for cross-platform use, making it a robust solution for verifying media authenticity.",screenshots/see3xyz_040bb570.png,See3,"AI & Data,Civic Tech,Digital Rights,Media & Comms,Open Systems",2023,Global,Unknown,global,high,complex,"The increasing prevalence of deepfake disinformation poses a significant threat to trust in media, democratic processes, and societal stability. Untampered media is difficult to verify, and current verification methods are often insufficient to detect sophisticated manipulations.","General public, journalists, policymakers, organizations relying on authentic media","Disinformation, media manipulation","Information integrity, media regulation, cybersecurity",system change,medium-term,substantial,Developing and maintaining open-source SDKs for media authentication.;Promoting the adoption of device-bound cryptographic secrets for media capture.;Providing tools for verifying the authenticity of media content.;Educating the public and organizations about deepfake threats and verification techniques.;Ensuring regulatory compliance and privacy through zero-knowledge cryptography.,Open-source SDKs for Android and iOS devices.;Cryptographic tools to verify media authenticity.;Documentation and educational materials on deepfakes.;Verified media content through See3 technology.,Increased use of tools for media authenticity verification.;Greater public awareness of deepfake threats.;Enhanced trust in media and reduced impact of disinformation.;Reduced spread of deepfakes;Increased accountability for media manipulation.,"A world where media authenticity can be reliably verified, fostering greater trust in information and protecting democratic processes from manipulation.",N/A,N/A,N/A,N/A,N/A,N/A
https://semanticclimate.github.io,website,"#semanticClimate is an initiative focused on addressing climate change through the application of semantic technologies and data science. It aims to enhance the understanding and accessibility of climate-related data by organizing and linking diverse datasets using semantic web standards like RDF and ontologies. By creating a structured, machine-readable knowledge base, #semanticClimate facilitates better integration, analysis, and visualization of climate information. This approach supports researchers, policymakers, and the public in making informed decisions to combat climate change. The project emphasizes collaboration, open data, and the development of tools to bridge gaps in climate data interoperability and usability.",screenshots/semanticclimategithubio_0eae112e.png,#semanticClimate,"AI & Data,Civic Tech,Community Impact,Open Systems",2020,Global,Various grants and sponsorships,global,critical,complex,"The escalating climate crisis is exacerbated by fragmented and inaccessible climate data, hindering effective decision-making and collaboration among researchers, policymakers, and the public. The lack of interoperability between diverse climate datasets limits comprehensive analysis and informed action, impeding efforts to mitigate and adapt to climate change effectively.","Researchers, policymakers, businesses, and the general public affected by climate change.",Information asymmetry and data interoperability.,"Climate change policy, environmental regulations, data governance.",system change,long-term,transformative,Developing semantic ontologies for climate data.;Creating RDF datasets from existing climate databases.;Building tools for querying and visualizing linked climate data.;Promoting open data standards and data sharing.;Conducting workshops and training on semantic web technologies for climate research.,Semantic climate ontology.;Linked open data datasets.;Software tools for data analysis and visualization.;Training materials and workshops.;Community forum for collaboration.,Improved accessibility and interoperability of climate data.;Enhanced understanding of climate change dynamics.;More informed decision-making by policymakers and researchers.;Increased collaboration and data sharing within the climate community.;Development of new climate change mitigation and adaptation strategies.,"A world where climate data is easily accessible, understandable, and actionable, leading to effective policies and strategies to combat climate change and build a sustainable future.",N/A,N/A,N/A,N/A,N/A,N/A
https://shareyourpaper.org,website,"ShareYourPaper.org, now operated by OA.Works, is a non-profit, open-source platform designed to make academic papers freely accessible on platforms like Google Scholar and Web of Science. It simplifies the process by checking journal copyrights, determining sharing methods, and ensuring compliance. Users are guided to upload papers to Zenodo, a CERN-operated repository, preserving and making research discoverable. The platform is funded by libraries and foundations, ensuring no user data is sold. It merges tools like the Open Access Button and Open Data Button, offering seamless account transitions. ShareYourPaper.org prioritizes community control, open access, and alignment with library values.",screenshots/shareyourpaperorg_636212e2.png,ShareYourPaper.org,"Civic Tech,Community Impact,Open Systems,Innovation & Reform",2015,Global,Libraries and Foundations,global,medium,complex,"Lack of open access to academic papers hinders the advancement of knowledge, scientific progress, and public understanding, creating barriers for researchers, students, and the general public to access and utilize crucial information. High costs of journal subscriptions and restrictive copyright policies limit dissemination and impact of research findings.","Researchers, students, educators, librarians, and the general public globally who are affected by paywalls and limited access to academic research.",Access to information,"Open access, copyright, research funding",system change,long-term,substantial,Checking journal copyright policies;Guiding users to upload papers to Zenodo;Ensuring compliance with open access policies;Maintaining and improving the open-source platform;Securing funding from libraries and foundations;Integrating tools like Open Access Button and Open Data Button,Increased number of academic papers available in Zenodo.;User-friendly platform for sharing academic research.;Tools and guides to navigate copyright and open access policies;Partnerships with libraries and research institutions;Open source code and documentation,Increased discoverability and accessibility of academic research.;Greater adoption of open access practices by researchers.;Reduced barriers to accessing scholarly information.;Improved research efficiency and collaboration.;Empowerment of researchers to share their work legally and effectively,"A world where all academic research is freely and openly available to everyone, fostering innovation, collaboration, and equitable access to knowledge.",N/A,N/A,N/A,N/A,N/A,N/A
https://site.urbanistai.com,website,"UrbanistAI is a platform designed to transform urban planning by integrating collective intelligence and AI to enhance participatory decision-making. It enables stakeholders to shift from passive commentary to active change-making by visualizing the impact of policies on urban spaces. The platform supports collaborative ideation, design evaluation, and public deliberation through tools for desktop, iPad, and mobile devices, facilitating map-based campaigns and interactive workshops. UrbanistAI aims to bridge the gap between citizens and policymakers, providing clear visual representations of policy outcomes. It offers subscription-based access, custom AI models, and workshops, partnering with public and private sectors globally to drive urban innovation.",screenshots/siteurbanistaicom_b016f541.png,UrbanistAI,"AI & Data,Civic Tech,Community Impact,Innovation & Reform,Infrastructure,Gov Services",2020,Global,"Subscription-based, public and private partnerships",global,medium,complex,Inefficient and non-participatory urban planning processes lead to policies that do not adequately address community needs and often result in negative unintended consequences. There is a gap between citizens and policymakers due to a lack of accessible tools for visualizing and understanding the impact of potential urban development projects or policy changes.,"Citizens, urban planners, policymakers, developers, and community organizations.","Lack of inclusive participation in urban planning and policy development, resulting in suboptimal urban outcomes.","Urban Planning, Public Policy, Community Development",system change,long-term,substantial,Develop and maintain an AI-powered platform for urban planning.;Facilitate collaborative ideation and design evaluation through interactive tools.;Conduct map-based campaigns and interactive workshops to engage stakeholders.;Provide subscription-based access to the platform and custom AI models.;Partner with public and private sector entities globally.;Offer training and support to users of the platform.,AI-powered urban planning platform.;Interactive tools for collaborative design and evaluation.;Map-based campaigns.;Interactive workshops.;Visualizations of policy impacts.;Subscription packages.;Training materials and support resources.,Increased citizen engagement in urban planning processes.;Improved understanding of policy impacts among stakeholders.;Enhanced collaboration between citizens and policymakers.;Data-driven decision-making in urban development.;More equitable and sustainable urban policies.;Greater public awareness of policy trade-offs.,"Transformation of urban planning processes to be more inclusive, data-driven, and responsive to community needs, resulting in more sustainable and equitable urban environments globally.",N/A,N/A,N/A,N/A,N/A,N/A
https://snowdrift.coop,website,"Snowdrift.coop is a cooperative platform addressing the funding challenge for free/libre/open public goods projects, which are often underfunded due to the freerider problem. It combines two effective solutions: (A) matching donations, where patrons pledge to give collectively, and (B) sustaining memberships, ensuring reliable, long-term support and accountability. As a nonprofit co-op, Snowdrift.coop empowers regular citizens rather than advertisers, investors, or wealthy philanthropists. By coordinating resources from many patrons, it ensures the work funded serves the public interest. The platform operates under free/libre/open licenses, encouraging transparency and collaboration. Learn more about this innovative approach to sustaining public goods.",screenshots/snowdriftcoop_87b893aa.png,Snowdrift.coop,"Civic Tech,Open Systems,Community Impact,Innovation & Reform",2013,Global,"Crowdfunding, Patronage",global,high,complex,"Free/libre/open public goods projects are chronically underfunded due to the freerider problem, hindering innovation and access to essential resources.",Creators and users of free/libre/open source public goods.,"Funding Gap, Public Goods Provision","Open Source, Public Funding, Digital Infrastructure",system change,long-term,transformative,Platform development and maintenance;Community building and outreach;Development of patronage models;Matching donation campaigns;Ensuring platform transparency and openness,Functional crowdfunding platform;Active community of patrons and creators;Sustainable funding for public goods projects;Open-source platform code and documentation,Increased funding for free/libre/open public goods projects;Greater community involvement in supporting public goods;Reduced dependence on traditional funding sources;Improved sustainability of public goods projects,"A world where essential free/libre/open public goods are sustainably funded, fostering innovation and benefiting society as a whole.",N/A,N/A,N/A,N/A,N/A,N/A
https://sobre.ejparticipe.org,website,"Empurrando Juntas (EJ) is a platform that uses artificial intelligence to collect and segment public opinions, helping organizations strengthen their communication strategies. By grouping participants into personas based on their views, EJ uncovers nuanced insights and identifies diverse audience segments. The platform supports data collection across multiple channels like Telegram, WhatsApp, websites, and email, eliminating the need for user registration. EJ provides rich reports detailing participation trends, top comments, and opinion groups, aiding in strategic decision-making. It also integrates with tools like Mautic for seamless data export. EJ focuses on simplifying communication by offering advanced, multi-channel survey solutions and actionable insights.",screenshots/sobreejparticipeorg_8c2660b4.png,Empurrando Juntas,"AI & Data,Civic Tech,Media & Comms,Innovation & Reform",2020,South America,Unknown,national,medium,complex,"Organizations lack efficient and nuanced methods to understand public opinion, hindering effective communication strategies and informed decision-making. Traditional methods often fail to capture the diversity of viewpoints within a population, leading to miscommunication and ineffective engagement.","Organizations (governmental, non-profit, commercial) seeking to understand and engage with the public",Information Access & Engagement,Public Communication & Engagement,capacity building,medium-term,substantial,"Collect public opinions through various channels (Telegram, WhatsApp, websites, email).;Segment participants into personas based on views using AI.;Generate reports detailing participation trends, top comments, and opinion groups.;Integrate with tools like Mautic for data export.","AI-driven platform for collecting and segmenting public opinions.;Persona-based segmentation of participants.;Reports on participation trends, top comments, and opinion groups.;Integration with existing communication tools.;Actionable insights to guide decision-making.",Improved understanding of public opinion by organizations.;Strengthened communication strategies.;More informed decision-making processes.;Increased engagement with target audiences.;More inclusive and representative public discourse.,To foster a more informed and participatory society where organizations can effectively engage with the public based on a deep understanding of diverse viewpoints.,N/A,N/A,N/A,N/A,N/A,N/A
https://sourceafrica.net,website,"sourceAFRICA is a premier investigative tool and document repository developed by ANCIR, Africa’s largest association of investigative newsrooms. It hosts over 115,000 public documents from 137 contributors across 47 organizations, totaling 1.2 million pages. The platform provides summaries of documents to aid understanding but does not interpret their legal obligations. Users can browse, search, and access resources, though some content may contain errors due to automated text generation. Licensed under Creative Commons, sourceAFRICA is built using DocumentCloud and serves as a vital resource for journalists and researchers, supported by newsletters and community engagement initiatives.",screenshots/sourceafricanet_d87f5015.png,sourceAFRICA,"AI & Data,Civic Tech,Media & Comms,Open Systems,Social Justice",Unknown,Africa,Unknown,regional,high,complex,"Lack of access to public documents hinders investigative journalism and research in Africa, impeding transparency, accountability, and informed decision-making.","Journalists, researchers, civil society organizations, and citizens across Africa",Information access and transparency,"Freedom of Information, Governance, Media",system change,long-term,substantial,Collecting and digitizing public documents;Creating a searchable online repository;Providing summaries of documents;Disseminating information through newsletters;Engaging with the community;Collaborating with investigative newsrooms,A comprehensive online repository of public documents;Summaries for key documents;A network of contributing journalists and researchers;Regular newsletters and community updates,Increased access to information for journalists and researchers;Improved quality and depth of investigative reporting;Enhanced transparency and accountability of public institutions;Greater public awareness of important issues,A more informed and engaged citizenry leading to a more just and equitable society in Africa through increased government transparency and accountability.,N/A,N/A,N/A,N/A,N/A,N/A
https://soweego.readthedocs.io,website,"Soweego is a pipeline designed to connect Wikidata with large third-party catalogs, addressing the needs of statisticians, epidemiologists, historians, and computer scientists. It performs record linkage, data matching, and entity resolution, incorporating Machine Learning and advocating for Linked Data. The tool allows users to run the entire pipeline or use command-line options to import catalogs into a SQL database, link Wikidata datasets, and synchronize or enrich Wikidata items. Supported catalogs include Discogs, IMDb, and MusicBrainz. Developed with support from the Wikimedia Foundation, Soweego is open-source under the GNU General Public License. Documentation and contribution guidelines are provided for users and developers.",screenshots/soweegoreadthedocsio_5a6b615b.png,Soweego,"AI & Data,Civic Tech,Open Systems",Unknown,Global,Wikimedia Foundation,global,medium,complex,"The fragmentation of data across various third-party catalogs hinders the ability of researchers and other stakeholders to effectively analyze and utilize this information. Lack of seamless integration with knowledge bases like Wikidata limits accessibility and interoperability of these datasets, ultimately impeding data-driven insights.","Statisticians, epidemiologists, historians, computer scientists, and Wikidata users.",Data integration and interoperability.,"Open Data, Research, Information Access",system change,medium-term,substantial,Developing and maintaining the Soweego pipeline.;Providing command-line tools for data import and linking.;Implementing machine learning for record linkage and entity resolution.;Supporting data synchronization and enrichment of Wikidata items.;Documenting the pipeline and providing contribution guidelines.,"Open-source Soweego pipeline code.;Command-line tools for data management.;Linked Data sets in Wikidata.;Documentation for users and developers.;Integrated datasets from Discogs, IMDb, MusicBrainz, and other catalogs","Increased accessibility to data from third-party catalogs.;Improved data quality and consistency in Wikidata.;Enhanced research capabilities for statisticians, epidemiologists, historians, and computer scientists.;Greater interoperability between disparate datasets.;Community contributions and improvements to the Soweego pipeline.","Establish a robust ecosystem where diverse data sources are seamlessly integrated with Wikidata, enabling more comprehensive and insightful analysis for the benefit of society.",N/A,N/A,N/A,N/A,N/A,N/A
https://spacetu.be,website,"Spacetube is a group-to-group chat tool built on Matrix, a secure, decentralized communication protocol. It allows users to open channels between different groups within their chat platform, enabling seamless communication within their own group and with external groups. Spacetube simplifies cross-group interactions, making it easier to collaborate and converse in a unified space. Users can get started with a quick web introduction, explore Matrix if unfamiliar, or dive into Spacetube's specific features for those experienced with Matrix. A video demo is available for a visual guide, and users can connect via email or Matrix for further inquiries. Spacetube enhances group communication in a secure, efficient manner.",screenshots/spacetube_6613c049.png,Spacetube,"Civic Tech,Community Impact,Open Systems,Media & Comms",2023,Global,Unknown,global,medium,complex,"Inefficient and fragmented communication across different groups within organizations or communities hinders collaboration and information sharing. Existing chat platforms often lack seamless cross-group communication features, leading to isolated conversations and duplicated efforts.","Organizations, communities, and individuals who need to communicate and collaborate across different groups or teams.",Communication barrier,Information and Communication Technology,system change,medium-term,substantial,Developing and maintaining the Spacetube Matrix-based chat tool.;Providing documentation and support for users.;Promoting the adoption of Spacetube within organizations and communities.;Integrating features for user groups utilizing the Matrix protocol.;Offering video demos and web introduction to the platform.,A functional and secure Matrix-based group-to-group chat tool.;Clear documentation and support resources for users.;Increased awareness and adoption of Spacetube.;Better cross-group communication tool based on decentralization.,Improved communication and collaboration across different groups.;Reduced communication silos and duplicated efforts.;Increased efficiency and productivity.;Enhanced information sharing and knowledge management within secure environment.;Foster group interaction by integrating with existing Matrix setups.,To create a more connected and collaborative world by enabling seamless and secure communication across different groups.,N/A,N/A,N/A,N/A,N/A,N/A
https://spartacus.app,website,"Spartacus.app is a platform designed to facilitate collective action while ensuring participant safety. It allows users to start or join campaigns anonymously to avoid intimidation or retaliation, particularly for causes facing strong opposition. Actions are only initiated once a campaign reaches a specified participant threshold, ensuring collective power. At this point, all identities are revealed simultaneously to enable coordination, solidarity, and support. The platform functions like a ""Kickstarter"" for social movements, helping to organize people around shared goals and generate leverage for systemic change. Key features include anonymous recruitment, collective decision-making, and operational safety until the movement gains critical mass.",screenshots/spartacusapp_a3053530.png,Spartacus.app,"Civic Tech,Social Justice,Community Impact,Digital Rights",2023,Global,Unknown,global,medium,complex,"Many individuals and groups are hesitant to engage in collective action due to fear of intimidation, retaliation, or other negative consequences, especially when challenging powerful interests or oppressive systems. This lack of participation hinders the ability to address critical social, political, and economic issues effectively.","Individuals and groups who are interested in participating in collective action for social, political, or economic change, but are deterred by fear, lack of resources, or lack of coordination.",Suppression of dissent and limited civic engagement due to fear of reprisal.,"Civil Rights, Digital Rights, Freedom of Assembly, Social Justice",system change,long-term,transformative,Develop and maintain a secure platform for anonymous campaign initiation.;Implement mechanisms for reaching a critical mass of participants before identities are revealed.;Facilitate communication and coordination among campaign participants once the threshold is reached.;Provide resources and support for campaigns to effectively pursue their goals.;Promote the platform to relevant communities and organizations.,A functional and secure online platform.;Active campaigns addressing various social and political issues.;A growing community of engaged participants.;Tools and resources for campaign management and coordination.,"Increased participation in collective action.;Empowered individuals and groups to challenge oppressive systems.;More effective campaigns for social, political, and economic change.;Reduced fear and intimidation among activists.;Enhanced solidarity and support within social movements.","A society where individuals and groups are free to engage in collective action without fear of reprisal, leading to more just and equitable outcomes for all.",N/A,N/A,N/A,N/A,N/A,N/A
https://standards.theodi.org,website,"The Open Standards for Data Handbook is a guide designed to assist individuals and organizations in creating, developing, and adopting open standards for data. These standards facilitate easier publishing, accessing, sharing, and use of high-quality data. The guide provides tailored advice for diverse user groups, including policy specialists, domain experts, and data publishers/consumers. Key sections include finding and assessing existing standards, understanding their impact, and creating new ones. It emphasizes collaboration, problem-solving, and stakeholder engagement, while also offering lessons learned from global standards development. The guide is authored by the Open Data Institute and available under a Creative Commons license.",screenshots/standardstheodiorg_e34687db.png,Open Standards for Data Handbook,"AI & Data,Civic Tech,Gov Services,Innovation & Reform,Open Systems",2020,Global,Open Data Institute,global,medium,complex,"Lack of standardized data formats hinders effective data sharing, access, and use across different sectors and organizations, leading to data silos, interoperability issues, and reduced efficiency in decision-making processes.","Policy specialists, domain experts, data publishers, data consumers, and organizations working with data.",Data interoperability and accessibility,Data governance and open data policy,capacity building,medium-term,substantial,"Developing and publishing the Open Standards for Data Handbook;Providing guidance on finding, assessing, and creating open data standards;Facilitating collaboration and engagement among stakeholders;Offering lessons learned from global standards development initiatives",Published Open Standards for Data Handbook;Tailored advice for diverse user groups;Framework for assessing existing standards;Guidelines for creating new standards,"Increased awareness and understanding of open data standards;Improved ability to find, assess, and adopt relevant standards;Enhanced collaboration and data sharing among organizations;Greater interoperability and data quality","Widespread adoption of open data standards, leading to more efficient data ecosystems, improved decision-making, and greater societal impact.",N/A,N/A,N/A,N/A,N/A,N/A
https://strikemap.org,website,"StrikeMap is a volunteer-run organization launched in December 2020 to document strike action in Britain and Ireland due to a perceived lack of records. They aim to track and map industrial action through user submissions, fostering solidarity, encouraging other workers, and creating a network for those leading struggles. While not claiming to be a complete record, they have mapped over 230,000 workplaces taking industrial action. They are trade union activists who were also behind the Red for Key Workers initiative and are now partnered with the General Federation of Trade Unions (GFTU). You can contact them via social media or strikemap@gftu.org.uk.",screenshots/strikemaporg_5ab852f1.png,StrikeMap,"Civic Tech,Social Justice,Community Impact",2020,Europe,Partnership with General Federation of Trade Unions (GFTU),national,medium,complicated,"Lack of comprehensive and accessible records of strike action in Britain and Ireland hinders workers' solidarity, organizing efforts, and understanding of labor movements.","Workers, trade union members, labor organizers, researchers, and the general public interested in labor relations in Britain and Ireland.",Information gap and lack of transparency in industrial action data.,"Labor relations, employment law, trade union rights",advocacy,medium-term,substantial,Collecting and mapping strike data through user submissions.;Maintaining a database of industrial actions.;Promoting the project through social media and partnerships.;Networking with trade unions and labor activists.,A publicly accessible map of strike activity.;A database of industrial action data.;Increased awareness of ongoing strikes.,Improved worker solidarity and support for striking workers.;Enhanced organizing efforts by trade unions and labor activists.;Greater public awareness of labor issues and industrial action.,"A more transparent and equitable labor environment where workers are empowered to exercise their rights and engage in collective action, leading to improved working conditions and social justice.",N/A,N/A,N/A,N/A,N/A,N/A
https://talktothecity.org,website,"Talk to the City is an experimental project aimed at bridging the gap between local governments and their constituents through accessible, AI-driven communication tools. The platform encourages community engagement by enabling residents to submit questions, share feedback, and participate in discussions on local issues. By leveraging natural language processing and machine learning, Talk to the City aims to make civic participation more inclusive and efficient, ultimately fostering a more responsive and transparent democratic process.",screenshots/talktothecityorg_dad531f4.png,Talk to the City,"AI & Data,Civic Tech,Gov Services,Community Impact,Innovation & Reform,Media & Comms",2023,Global,Unknown,local,medium,complicated,Lack of accessible and efficient communication channels between local governments and residents hinders civic participation and government responsiveness.,"Residents of local communities, local government officials",Communication Gap,Local Governance,system change,medium-term,substantial,Develop and deploy AI-driven communication platform.;Facilitate question submission and feedback sharing.;Analyze and summarize resident input for government officials.;Promote platform adoption and usage within the community.;Provide training and support to both residents and government staff.,Functional AI-driven communication platform.;Increased volume of resident questions and feedback.;Regular reports summarizing community sentiment.;Increased participation rates in local government discussions.,Improved communication between residents and local government.;Increased government responsiveness to community needs.;Enhanced civic participation and engagement.;More informed decision-making by local government officials.;Greater transparency in local government operations.,"A more responsive, transparent, and inclusive democratic process at the local level, fostering stronger community relationships and improved quality of life for residents.",N/A,N/A,N/A,N/A,N/A,N/A
https://tech-coops.xyz,website,"The Tech Coops list is a comprehensive resource cataloging worker-owned tech cooperatives worldwide, offering software development and consulting services. Worker-owned cooperatives are democratically governed enterprises where employees share ownership, profits, and decision-making power. This list, hosted on GitHub and accessible at tech-coops.xyz, includes coops from North America, South America, Asia, Europe, Oceania, and decentralized or defunct organizations. Examples include Agaric, Baseline, and CanTrust, which provide services like web development, AI consulting, and community-focused hosting. The list also features resources, networks, and tools supporting cooperative models, encouraging contributions and collaboration to promote a cooperative economy in the tech industry.",screenshots/tech-coopsxyz_b6f133ac.png,Tech Coops List,"Community Impact,Open Systems,Innovation & Reform,Social Justice",2015,Global,"Community Contributions, GitHub Sponsors",global,medium,complex,"Lack of visibility and accessibility of worker-owned tech cooperatives hinders the growth of a cooperative economy in the tech sector. Potential clients and collaborators struggle to find these organizations, limiting their opportunities and impact. The conventional tech industry often prioritizes profit over democratic governance and worker empowerment.","Individuals and organizations seeking ethical and democratically governed tech services, as well as worker-owned tech cooperatives themselves.","Market access, information asymmetry, lack of awareness regarding alternative economic models.","Economic development, worker rights, cooperative legislation, technology policy",capacity building,medium-term,substantial,Maintaining and updating a comprehensive list of worker-owned tech cooperatives.;Providing resources and tools for cooperative development.;Facilitating networking and collaboration among cooperatives.;Promoting the cooperative model in the tech industry.;Encouraging contributions and community engagement for list maintenance.,A publicly accessible and searchable directory of tech cooperatives.;Resources and guides on cooperative governance and development.;A network of interconnected tech cooperatives.;Increased awareness of the cooperative model in the tech sector.;GitHub repository with up-to-date information.;Active community contributions to the project.,Increased visibility and accessibility of worker-owned tech cooperatives.;Greater collaboration and knowledge sharing among cooperatives.;More clients and collaborators choosing worker-owned tech services.;Growth and development of new and existing tech cooperatives.;Stronger and more resilient cooperative ecosystem in the tech industry.,"A thriving cooperative economy within the tech industry that prioritizes worker empowerment, democratic governance, and ethical practices, leading to a more equitable and sustainable technology sector.",N/A,N/A,N/A,N/A,N/A,N/A
https://thecircuit.cc,website,"The Circuit, a data-driven collaboration, investigates Cook County’s court system, revealing systemic issues and disparities. Reports highlight racial inequities, such as Black Chicagoans disproportionately pleading guilty to gun charges and forming a larger share of defendants despite declining crime rates. Lenient sentencing for ex-officer Jason Van Dyke contrasts with harsher penalties for others. Dead-end drug arrests, costing taxpayers millions, often lead to dismissed cases but harm individuals' lives. Oregon’s drug reform decriminalizes possession but struggles to connect users with treatment. The project also scrutinizes judicial behavior, including biased rulings and barriers to justice, underscoring ongoing challenges in the legal system.",screenshots/thecircuitcc_91b0385f.png,The Circuit,"AI & Data,Civic Tech,Social Justice,Innovation & Reform,Media & Comms",2020,North America,Not specified,regional,high,complex,"Systemic inequities within Cook County's court system result in racial disparities, ineffective drug policies, and potential judicial bias, leading to unjust outcomes and financial burdens on taxpayers.","Black Chicagoans, individuals affected by drug arrests, defendants in Cook County, taxpayers","Systemic Injustice, Policy Failure","Criminal Justice, Drug Policy, Racial Justice",system change,long-term,substantial,Data analysis of court records;Investigative reporting;Public education campaigns;Collaboration with stakeholders;Advocacy for policy reform,Published reports on court system inequities;Data visualizations;News articles;Community forums;Policy recommendations,Increased public awareness of systemic issues;Changes in prosecutorial practices;Reforms in sentencing guidelines;Reduced racial disparities in the court system;Increased accountability of judicial actors,"A fair and equitable criminal justice system in Cook County that addresses racial disparities, promotes effective drug policies, and ensures accountability and justice for all.",N/A,N/A,N/A,N/A,N/A,N/A
https://thegovernmentsays.com,website,"The content discusses how the UK government has made it impossible to conceal negative news. It references a feature titled ""The Government Says,"" which monitors press releases and emails for updates, ensuring transparency by preventing the suppression of unfavorable information. The service sends daily alerts to subscribers, keeping them informed about government communications. The mention of ""Crown 2013"" indicates copyright ownership by the UK government. In essence, the content highlights a mechanism designed to promote openness and accountability in governmental communications, ensuring that bad news cannot be easily hidden from the public.",screenshots/thegovernmentsayscom_99de82d1.png,The Government Says,"Civic Tech,Gov Services,Innovation & Reform,Media & Comms,Open Systems",2013,Europe,UK Government,national,medium,complex,"The potential for government entities to suppress or conceal unfavorable information from the public, thereby hindering transparency and accountability.","Citizens of the UK, journalists, researchers, and organizations that rely on accurate and timely information from the government.",Lack of Transparency and Accountability,Government Transparency and Open Data,system change,medium-term,substantial,Monitoring government press releases and emails;Automated alerts to subscribers;Archiving government communications;Disseminating information to the public and media,Daily alerts of government communications;Publicly accessible archive of government press releases and emails;Increased awareness of government activities,Improved government transparency;Enhanced public awareness of government actions;Increased government accountability;Reduced ability of the government to hide negative news,A more open and accountable government that is responsive to the needs of its citizens and the public interest.,N/A,N/A,N/A,N/A,N/A,N/A
